datetime,open,high,low,close,volume,price
2020-08-01 15:00:00,1372.170022519172,1384.1023115614214,1360.6329354204622,1388.8079755945628,4819.500804159997,11613.17
2020-08-01 16:00:00,1387.7663961927674,1402.5739414232833,1411.1023548847813,1416.6271942928192,4389.684036880694,11642.13
2020-08-01 17:00:00,1415.9410191769057,1437.0083231382691,1397.0277779881412,1410.8451587560032,10416.201380698505,11646.0
2020-08-01 18:00:00,1409.8363629486173,1429.24663267693,1412.814936493602,1437.4796795122625,2100.0844381635493,11745.01
2020-08-01 19:00:00,1437.1029356363958,1414.179630302197,1402.367259211416,1409.9310752813624,2135.7035060971048,11688.0
2020-08-01 20:00:00,1409.60057267202,1433.2111611292098,1415.9604990878197,1430.1448402560432,2521.9141830566414,11790.77
2020-08-01 21:00:00,1429.8333288482997,1440.8147480061755,1419.0029612664848,1418.1452361318613,1992.9775376806056,11844.9
2020-08-01 22:00:00,1417.9814091405412,1427.6466302148676,1364.5839202691654,1382.9466558510842,3855.6619212759683,11774.1
2020-08-01 23:00:00,1382.5983406488851,1384.2696856243308,1361.4942420114912,1365.913303916906,1044.9832501102396,11797.1
2020-08-02 00:00:00,1365.6492560439758,1355.357399745381,1347.069952236215,1352.9945110271476,-1858.8590768457998,11811.42
2020-08-02 01:00:00,1352.827054449353,1375.682971939675,1311.1958588845296,1341.3017114216937,2620.5153954623047,11796.38
2020-08-02 02:00:00,1340.8082753314477,1348.2937982565034,1336.5873957783645,1347.1340407894809,-558.4048038295523,11956.26
2020-08-02 03:00:00,1346.5058844918951,1350.5248965547369,1360.411656065644,1355.9877399528243,-2387.446808773093,11940.59
2020-08-02 04:00:00,1355.363136691885,1357.8354850590495,1354.631277684594,1350.5963120273786,-1831.767190552333,12026.41
2020-08-02 05:00:00,1350.2979624987893,1369.1573778823933,1143.156869610797,1242.7171130053737,16412.35437645701,11185.0
2020-08-02 06:00:00,1256.5285488964919,1297.551245657048,1251.7549510160231,1285.5921579536423,5817.588845815666,11260.0
2020-08-02 07:00:00,1284.7426364598855,1309.1018575888986,1286.5814608641433,1304.1828234537807,3183.1468830466515,11302.34
2020-08-02 08:00:00,1303.2600059788979,1290.8115530785442,1300.3894026742594,1289.9311936085587,-1242.0219629146031,11327.7
2020-08-02 09:00:00,1289.1799922089494,1300.7436281418875,1305.4480133798809,1296.3419434859309,-602.1014643377302,11289.99
2020-08-02 10:00:00,1295.5315373911164,1292.3170498534737,1301.8749061318267,1298.768906751469,-1786.6361873028636,11316.18
2020-08-02 11:00:00,1298.0379086120352,1289.6654066297076,1266.075424213037,1271.5295439546314,963.4769594167881,11261.41
2020-08-02 12:00:00,1270.7972155309042,1264.850012871707,1228.2985953083019,1255.4169392568865,4305.072852891085,11114.19
2020-08-02 13:00:00,1254.6226286384976,1265.2091086371563,1261.9508631154251,1261.3002398031492,2663.3048152983324,11005.84
2020-08-02 14:00:00,1260.3568004126807,1270.6951036970686,1228.9265151483976,1263.1913543859273,5817.959161790626,11117.65
2020-08-02 15:00:00,1262.5399656999039,1268.8930189097457,1256.3341687293005,1276.0882804323217,3184.1497142242415,11144.64
2020-08-02 16:00:00,1275.1337903842223,1285.3350015935557,1307.5759092459039,1305.3554997264723,2033.9022028945144,11093.91
2020-08-02 17:00:00,1304.7497627631292,1319.9812471017683,1301.4229764416568,1304.0417992110729,7291.567499157929,11212.89
2020-08-02 18:00:00,1303.1344395467584,1316.5211096419055,1325.155642326902,1336.4907576045125,-962.1765903568983,11273.28
2020-08-02 19:00:00,1336.1634567071621,1309.8323988320087,1326.8743866973523,1320.460225599608,-1285.7092296135381,11237.86
2020-08-02 20:00:00,1320.1801971217117,1336.3547799819723,1352.138285484682,1348.6282105164828,-1339.1632932740727,11212.69
2020-08-02 21:00:00,1348.3582604909602,1353.8113478759483,1362.3087970310726,1348.1589824704583,-1473.4442592216128,11099.38
2020-08-02 22:00:00,1348.009434141042,1354.744298401646,1323.1529221695191,1328.7456792813957,529.6856891393243,11139.56
2020-08-02 23:00:00,1328.4225883508711,1326.7232047173823,1333.5414685201517,1323.798217878993,-2057.824593245608,11125.56
2020-08-03 00:00:00,1323.578336394865,1311.0597531992541,1330.2623794307578,1323.704571475316,-4747.9562598275115,11079.72
2020-08-03 01:00:00,1323.568062691583,1343.0941504416674,1308.3147208478747,1323.7911196529792,-167.84260932121947,11142.0
2020-08-03 02:00:00,1323.3633411699768,1327.3961729927917,1340.9694226503357,1338.6765312604427,-3107.0344072577836,11128.0
2020-08-03 03:00:00,1338.1539556221949,1338.9661831688386,1368.749953313823,1352.8040943140522,-4101.827051658432,11189.9
2020-08-03 04:00:00,1352.2914409458444,1351.2808048505087,1370.2526844033925,1355.3788482211799,-3764.5740333133954,11146.75
2020-08-03 05:00:00,1355.1593518959176,1366.738979724085,1186.932598777534,1262.6311854509465,12646.34619258431,11182.0
2020-08-03 06:00:00,1274.6179571422829,1307.2561352265539,1286.2968046053134,1306.1234720108464,3454.544605432997,11212.21
2020-08-03 07:00:00,1305.411428828954,1323.91434626422,1321.6713135008945,1327.8402857873134,1385.351659312752,11202.13
2020-08-03 08:00:00,1327.0463647810523,1314.41613517938,1340.4786674577877,1321.6567796414522,-2459.9359488890345,11207.1
2020-08-03 09:00:00,1321.0415758084118,1329.765226710645,1348.443155952646,1331.1288057575705,-1420.5710069813458,11202.45
2020-08-03 10:00:00,1330.4792179438098,1329.2050621618523,1349.0410116407454,1340.832772083526,-2118.637580367673,11141.47
2020-08-03 11:00:00,1340.2334169095266,1333.6394761571746,1315.7358409978826,1318.1993826534174,1056.390833963469,11211.99
2020-08-03 12:00:00,1317.5796317929492,1314.437678963404,1288.6215777234934,1308.2880404536506,3856.7346137523687,11243.81
2020-08-03 13:00:00,1307.6014613741338,1319.783099408019,1317.6773606087584,1316.6763571324477,2930.6487078352498,11230.18
2020-08-03 14:00:00,1315.846689705385,1327.6742911369563,1292.081782062736,1322.1411096570241,5824.6470112989655,11280.2
2020-08-03 15:00:00,1321.5481803283699,1327.6804292054185,1313.1533783661537,1330.9092394565698,4094.0847104014088,11310.01
2020-08-03 16:00:00,1330.0396858337203,1341.8265527872934,1356.1380095474515,1356.4428466486952,2984.0442923772434,11392.33
2020-08-03 17:00:00,1355.909220739631,1372.194943469948,1345.8240059564578,1350.9815097142055,8109.214973065906,11367.69
2020-08-03 18:00:00,1350.1671392796566,1364.593271550643,1362.8671027995958,1377.1723431850337,397.9374834752116,11430.0
2020-08-03 19:00:00,1376.887655924732,1354.17840483879,1359.7457243151632,1357.852565662455,78.3561203755919,11427.23
2020-08-03 20:00:00,1357.618623944885,1373.3180964560497,1378.5617479422895,1377.4232211726808,-180.18464107023397,11409.76
2020-08-03 21:00:00,1377.1942715957339,1383.6969640444327,1378.1367120297962,1371.0175981040948,91.71657504815312,11383.88
2020-08-03 22:00:00,1370.8818381116857,1380.8013576872734,1337.3542984764206,1350.1938354319732,2064.4182208188267,11201.33
2020-08-03 23:00:00,1349.8936207562735,1350.4340711332104,1346.1275028196158,1341.3285608021092,-640.1412876548702,11223.81
2020-08-04 00:00:00,1341.1402162032978,1331.122799308906,1340.0352202110137,1338.9663031478879,-3516.203379263068,11227.07
2020-08-04 01:00:00,1338.8392551140953,1359.4245560578775,1318.255178762941,1336.6679629663518,808.1569577599452,11378.76
2020-08-04 02:00:00,1336.270058090612,1340.712894314241,1345.3640551695348,1347.0185578012993,-2269.606060968854,11333.22
2020-08-04 03:00:00,1346.5543906752036,1347.5367237738396,1364.9871248447516,1353.368382763435,-2848.3725956564617,11294.64
2020-08-04 04:00:00,1352.9111001849171,1351.662850833618,1362.5360272441812,1351.7729833668402,-3118.8225808402194,11270.58
2020-08-04 05:00:00,1351.5674821111363,1358.932445824388,1196.3118189142474,1262.4664887472347,11121.652686498366,11320.77
2020-08-04 06:00:00,1272.6553934582678,1299.6368839819108,1278.4460352403953,1296.9018775877112,2816.4670034554983,11285.97
2020-08-04 07:00:00,1296.259915198771,1310.820113727837,1306.8447435293278,1313.0288749668807,862.981624209294,11255.52
2020-08-04 08:00:00,1312.302271195033,1300.2869202666352,1323.974892779275,1306.9944105416116,-2807.049766934193,11298.66
2020-08-04 09:00:00,1306.4591448390006,1311.9260906601992,1328.8234056908698,1312.0994676055668,-1715.735301443855,11251.4
2020-08-04 10:00:00,1311.5626572780427,1310.4773718731244,1328.1937496126948,1322.393570581637,-2267.7488134797723,11261.97
2020-08-04 11:00:00,1321.8884748105,1314.4097559847728,1293.216143903869,1298.956786440058,1017.6511609876287,11232.97
2020-08-04 12:00:00,1298.423687784569,1294.358842867061,1273.2619673626336,1290.5863366576964,3036.975995743304,11128.36
2020-08-04 13:00:00,1289.9909044446995,1299.154993978562,1295.8782181752263,1298.053133193643,2539.534543613269,11160.9
2020-08-04 14:00:00,1297.3281013225605,1305.869888252399,1277.233848853774,1305.5607887349472,4947.183108398271,11139.91
2020-08-04 15:00:00,1305.0260274709472,1305.875080781435,1294.1054286286728,1310.5660053694387,3836.083380537296,11219.94
2020-08-04 16:00:00,1309.7821756638111,1318.0215139172492,1332.2576237072196,1334.264765466458,2583.1876018679213,11220.32
2020-08-04 17:00:00,1333.806198965824,1346.131963699911,1322.959813035297,1328.176906299925,7371.152579583336,11173.79
2020-08-04 18:00:00,1327.4574299957123,1338.1523564833378,1339.890248664144,1353.1348491885537,7.989145723680167,11258.59
2020-08-04 19:00:00,1352.888882037909,1329.5293873319144,1339.523756175122,1337.1139566139107,-439.7159859016442,11228.42
2020-08-04 20:00:00,1336.9176258320206,1348.736198223808,1360.4318060828878,1356.3089236042956,-935.0977549240124,11230.24
2020-08-04 21:00:00,1356.1128467927188,1361.1677030378862,1359.0551281204002,1353.421850990621,-241.60931286676146,11219.99
2020-08-04 22:00:00,1353.2949295411072,1364.8736481699127,1326.4562619168262,1341.4308592022182,1834.2004419354614,11233.15
2020-08-04 23:00:00,1341.1586465377018,1343.6098895320174,1343.9565615776764,1339.6968043771774,-785.984480757334,11240.0
2020-08-05 00:00:00,1339.5552824303982,1332.549729583144,1345.5911698450045,1346.2407390517521,-3578.586892728208,11200.05
2020-08-05 01:00:00,1346.1551420119965,1369.4326202314653,1335.1704425215728,1353.4442451304476,755.5821934642772,11181.98
2020-08-05 02:00:00,1353.122498876597,1359.9917356950127,1368.630780662223,1371.2792050612134,-2232.6152580440403,11192.83
2020-08-05 03:00:00,1370.934011481066,1374.3717745456777,1391.6921416248235,1381.7050874469455,-2159.8941027798865,11198.87
2020-08-05 04:00:00,1381.3749399604972,1382.5129152127354,1396.166390790873,1387.3186683445133,-2721.391201952398,11248.83
2020-08-05 05:00:00,1387.2042527001292,1393.2604275091371,1256.060645223956,1311.4217597328172,9745.69175835246,11258.94
2020-08-05 06:00:00,1319.9753463904362,1344.4646726659284,1329.8223421607654,1345.8798664826895,2612.0909667607384,11306.08
2020-08-05 07:00:00,1345.382768267119,1359.4522950457902,1357.8898727314177,1363.8952737947811,1099.6021460776246,11284.15
2020-08-05 08:00:00,1363.3029773308094,1355.936272831139,1378.725090252396,1364.403358569565,-2115.7354776279885,11286.62
2020-08-05 09:00:00,1364.0015978540794,1370.9823506419607,1384.9680454807346,1370.5300112518157,-741.1295147780115,11304.61
2020-08-05 10:00:00,1370.1472549376833,1374.6654947055224,1386.8926262302111,1385.9576960234492,-989.4144398234484,11401.2
2020-08-05 11:00:00,1385.579175442967,1383.575170890224,1353.7227588201938,1365.7822218645053,2517.4696013412868,11398.99
2020-08-05 12:00:00,1365.3608711623074,1367.4078009313505,1343.1687507619497,1362.0027950261085,3902.6813609856767,11444.63
2020-08-05 13:00:00,1361.5175540969267,1375.1304803913295,1361.513903631286,1370.9018078164834,3871.1513813976662,11573.1
2020-08-05 14:00:00,1370.296509465002,1383.529982190983,1351.1699831608748,1382.3504260086568,5821.775515869153,11619.46
2020-08-05 15:00:00,1381.8886929803223,1385.2672812447852,1365.2494731762065,1384.948858667167,5239.274223489967,11625.45
2020-08-05 16:00:00,1384.2597108441526,1396.3150512857628,1399.0066262958521,1407.389614500789,3782.5432985131297,11672.0
2020-08-05 17:00:00,1407.01648081065,1421.782195701394,1390.4710836585114,1400.2696531931476,8098.370324339806,11640.12
2020-08-05 18:00:00,1399.6547485243332,1411.707456546579,1405.838660098109,1422.1588591381833,931.096477916821,11679.17
2020-08-05 19:00:00,1421.95504934781,1401.5183297916117,1405.0225963103255,1405.8020168246828,217.7127779195107,11667.05
2020-08-05 20:00:00,1405.6396315478473,1415.7384691223454,1423.1259611423766,1419.357677528969,-644.1496222592466,11656.72
2020-08-05 21:00:00,1419.1825239912291,1423.6207410254701,1414.725843635027,1413.1589699489055,285.70215824052275,11689.89
2020-08-05 22:00:00,1413.0165494784574,1425.833792102058,1382.5165967520054,1401.5759817322707,2295.5449982584933,11776.81
2020-08-05 23:00:00,1401.293884031242,1404.2110378639939,1399.9036805323317,1397.3173878023265,-452.19354387457633,11631.9
2020-08-06 00:00:00,1397.1672301607407,1390.6176110559984,1399.1376715832293,1401.7963746855148,-3383.9765733859294,11752.5
2020-08-06 01:00:00,1401.682918981835,1424.6075107292252,1389.0712813686637,1407.136547428379,735.9017248474835,11734.12
2020-08-06 02:00:00,1406.8075655743096,1412.3216181504858,1417.7021800125922,1420.6807281053204,-2409.9196822193253,11684.73
2020-08-06 03:00:00,1420.3622500819704,1422.0619130373757,1432.9329162595154,1423.6390035835877,-1935.9743200885268,11693.12
2020-08-06 04:00:00,1423.33965462917,1422.5950744702218,1433.3792213425827,1425.4606019950222,-2957.352886897745,11655.1
2020-08-06 05:00:00,1425.339441305559,1425.77448108049,1308.6255949163497,1352.4960409098244,7613.637828134953,11619.31
2020-08-06 06:00:00,1359.4182580817865,1376.9205177629071,1365.264802895274,1377.71877599058,1423.6294106200728,11636.84
2020-08-06 07:00:00,1377.2768788890805,1386.0068333331437,1384.8562563517607,1389.0041465234913,186.83874034876442,11681.4
2020-08-06 08:00:00,1388.464988003143,1380.4429706797077,1402.091019224846,1388.0993917361998,-2718.731246252975,11641.13
2020-08-06 09:00:00,1387.75653925443,1390.5473644757087,1403.2589043884038,1387.9771567646255,-1175.901712101544,11717.0
2020-08-06 10:00:00,1387.6817594475783,1391.5164427077696,1402.031106150685,1401.8696652919398,-1229.8673393941203,11749.01
2020-08-06 11:00:00,1401.5601416024556,1398.5573040094614,1366.0588295752518,1379.2706084117594,2390.0860565206376,11682.98
2020-08-06 12:00:00,1378.907001661576,1380.4571499566039,1360.2776828535782,1374.9483101445594,3129.2704700888607,11701.44
2020-08-06 13:00:00,1374.52138023826,1385.9888603879085,1370.8903532784177,1381.1371438510246,3515.2786226170724,11771.14
2020-08-06 14:00:00,1380.6033215137268,1392.451221281207,1365.8526720282275,1393.4707934144596,5041.841338561755,11878.99
2020-08-06 15:00:00,1393.0403609598143,1393.2732040221,1375.2255764407785,1391.452617355481,5014.996539749363,11809.88
2020-08-06 16:00:00,1390.8194529006562,1401.8982019821235,1403.2332257775895,1411.4005200593397,3472.2350881614443,11850.0
2020-08-06 17:00:00,1411.0860756450725,1424.3029306202288,1394.726950959271,1402.7760652642428,7448.364454689179,11835.99
2020-08-06 18:00:00,1402.250898133902,1412.6578413471216,1408.4370927626173,1422.1080231688202,649.7005100595221,11871.55
2020-08-06 19:00:00,1421.9415606079397,1402.3417562825523,1407.7468967241823,1406.7947834990227,-125.67727210543467,11855.29
2020-08-06 20:00:00,1406.6742506769453,1413.8168801490283,1424.2678675271704,1416.9067427797881,-1119.1031247444816,11875.83
2020-08-06 21:00:00,1416.7749469944201,1419.938703261986,1410.8307365543849,1410.1042207955818,255.82698737065766,11849.89
2020-08-06 22:00:00,1409.982801953349,1423.6536175556535,1380.751773892286,1401.676242815003,2466.163170470044,11755.54
2020-08-06 23:00:00,1401.4341028079004,1404.590738382555,1399.9541031326382,1397.7279699601092,-167.52021096262342,11787.92
2020-08-07 00:00:00,1397.6287948421343,1391.2411234992765,1398.7379719377682,1402.7904807521682,-3017.4073700380977,11770.56
2020-08-07 01:00:00,1402.7175128015635,1425.1272697853888,1390.9044616016367,1408.9199029854915,1103.4586277662806,11797.72
2020-08-07 02:00:00,1408.6566678200068,1412.428320485503,1416.4338347075707,1420.2648769771952,-2005.2885972878034,11832.23
2020-08-07 03:00:00,1420.0498141106343,1419.5748068899354,1425.1539650521495,1417.4225214265803,-970.5574048266772,11867.84
2020-08-07 04:00:00,1417.2327961615895,1414.2791760688806,1422.4258788471777,1416.4280821874736,-2268.1409991431324,11832.95
2020-08-07 05:00:00,1416.3782514193613,1411.1176586330885,1313.5061503164338,1347.1089575403796,6543.342585866028,11823.16
2020-08-07 06:00:00,1352.6377789166688,1363.214186866687,1353.9555880702342,1363.6909359234144,1316.7943836290913,11793.0
2020-08-07 07:00:00,1363.3857527802852,1367.2962379514124,1365.6762266143935,1368.7120109313344,384.5091258907712,11816.45
2020-08-07 08:00:00,1368.3140487177525,1360.5799702184102,1379.8655851322299,1366.919940941842,-2219.7460482235665,11785.84
2020-08-07 09:00:00,1366.7286735943985,1366.9313428258572,1376.6008280377985,1361.5548036920613,-525.3166764173275,11838.45
2020-08-07 10:00:00,1361.4438524155776,1366.2656357763915,1372.9691463535912,1374.8223915314034,-423.54690154772675,11822.38
2020-08-07 11:00:00,1374.6858614096977,1372.342443740522,1334.9263612013028,1350.700019602619,3248.8871057653387,11804.02
2020-08-07 12:00:00,1350.501507255575,1353.0089638339189,1333.4552553334834,1346.2505576054662,3362.2908605296916,11763.58
2020-08-07 13:00:00,1345.9914154283686,1356.440061063054,1335.9789302210509,1349.9474140941352,4136.994978965251,11761.57
2020-08-07 14:00:00,1349.5941328222907,1360.9532939136386,1335.4542804337898,1363.0638320639232,5224.914782402346,11747.33
2020-08-07 15:00:00,1362.7680051365728,1359.9714624478556,1339.3358709581378,1355.4980125835002,5649.616597748966,11638.75
2020-08-07 16:00:00,1355.0106274862392,1364.9523588946904,1360.8170660705678,1371.9037211925456,3873.5483196150403,11647.96
2020-08-07 17:00:00,1371.7265587531115,1382.6886590571712,1351.4280511925633,1360.3332911380185,7340.2237174364545,11596.0
2020-08-07 18:00:00,1359.962081789654,1368.0305483155848,1362.6972706736879,1375.864937652613,776.1376159221998,11543.95
2020-08-07 19:00:00,1375.7826259402714,1356.734296097743,1361.8605665867472,1360.8036998191537,-179.3152853419847,11486.16
2020-08-07 20:00:00,1360.7563099132226,1365.5221505185973,1377.5212350107552,1367.599057853591,-1431.2240447862605,11494.28
2020-08-07 21:00:00,1367.5287933089191,1371.308139581522,1361.2157659129216,1361.7364068326401,244.09165412281152,11565.01
2020-08-07 22:00:00,1361.6417964432746,1379.3427453322586,1336.5631727346092,1359.2230629494434,2543.8684733955815,11601.09
2020-08-07 23:00:00,1359.0154271031872,1366.8791570503256,1362.4619738447004,1359.8549016997438,-124.57472545724772,11581.4
2020-08-08 00:00:00,1359.7933618755449,1359.0144254966517,1366.9442365635489,1370.966286912374,-3054.840998041896,11596.06
2020-08-08 01:00:00,1370.9125907088123,1399.1103780504322,1368.6787653079878,1384.7615332173768,868.9889768907447,11599.4
2020-08-08 02:00:00,1384.5332471661281,1393.2179345173593,1399.543326879162,1401.7656431799614,-2446.744412098626,11635.97
2020-08-08 03:00:00,1401.6126734961515,1405.7782598452266,1411.2407683483575,1402.1394482047715,-1151.0612331761176,11614.99
2020-08-08 04:00:00,1402.0062918800566,1403.43249268729,1415.259166781784,1407.6554708721537,-2968.1774087361905,11545.01
2020-08-08 05:00:00,1407.6112259164752,1402.7876312117448,1332.2982335488891,1351.9207617878258,3850.1519520506554,11545.01
2020-08-08 06:00:00,1356.2954887413632,1364.8833328031421,1366.1123522881705,1369.206614150055,-607.022392196995,11611.95
2020-08-08 07:00:00,1368.9400003827611,1372.17483228395,1378.3042850748984,1376.4838391361723,-1297.1430487543018,11595.72
2020-08-08 08:00:00,1376.112958753898,1371.6225967358082,1396.5819836225312,1381.0425954597163,-3607.865524863399,11588.0
2020-08-08 09:00:00,1380.8735311598055,1380.8273098211707,1394.9802425834105,1377.1183397419613,-1720.587714458555,11581.24
2020-08-08 10:00:00,1377.0485868635706,1384.3194707767518,1394.227774496623,1395.0782236341577,-1365.7797926631836,11744.64
2020-08-08 11:00:00,1394.9637571764636,1394.3400555555784,1358.6929948244006,1373.912286439,2476.8701369157966,11745.18
2020-08-08 12:00:00,1373.721147582642,1378.249516889965,1364.8072901656267,1373.172733793178,2165.3834886946306,11780.0
2020-08-08 13:00:00,1372.9215953999817,1383.598332080353,1362.3848066352868,1377.9713100516362,3542.5334694083076,11775.64
2020-08-08 14:00:00,1377.6422217286568,1390.1679373348309,1369.1886283041376,1395.2745625309433,4426.01956075037,11756.32
2020-08-08 15:00:00,1394.95928672647,1390.6652929155707,1370.4605980365664,1384.851464971124,5464.152536754626,11741.54
2020-08-08 16:00:00,1384.3632022005086,1395.270999006615,1388.6253037867768,1400.9461732698467,3542.8120540379055,11745.26
2020-08-08 17:00:00,1400.7725610352122,1410.9918436230475,1380.765576679277,1388.7551799338337,6600.756087520363,11686.14
2020-08-08 18:00:00,1388.4180358830465,1394.9432313082493,1390.6706006126967,1401.7442170207787,394.79626239098474,11716.43
2020-08-08 19:00:00,1401.637418092202,1382.9205297488743,1389.5148139582438,1387.058209998941,-656.7537386572046,11689.43
2020-08-08 20:00:00,1386.9855990231422,1387.441116243513,1402.765983965844,1388.94780091365,-2165.060604485219,11719.31
2020-08-08 21:00:00,1388.8501112957354,1389.7193586921242,1380.2833521720863,1380.9367056759409,-182.4901552590967,11715.05
2020-08-08 22:00:00,1380.7904009449742,1397.2283292864051,1355.526352837754,1379.1792297914963,2289.4073283808775,11770.66
2020-08-08 23:00:00,1378.9382053426323,1384.8780650382478,1380.6732190253015,1377.601918087953,-279.84110284229473,11749.38
2020-08-09 00:00:00,1377.5231508460913,1374.7093864901453,1382.1509929050305,1386.3887722704337,-3127.520323260634,11765.72
